sq_feet,num_bedrooms,num_bathrooms,sale_price
1431,4,3,329958
3830,4,3,686952
1040,1,1,191834
2881,4,3,550456
3459,3,2,615592
1352,2,2,264766
1036,2,1,209279
3281,4,1,610862
3468,4,1,626290
1939,2,2,355743
2457,3,2,463476
3135,3,1,562303
2565,3,2,458150
1253,4,2,293115
3392,3,1,612043
553,2,1,133171
3592,3,2,631759
3953,3,3,670449
2643,3,2,467096
1154,2,2,240328
2064,4,3,430451
678,2,1,143838
3541,3,1,612050
3738,4,1,682120
3311,3,3,593050
3176,3,1,572166
3841,4,1,658129
1693,2,2,327719
3488,4,1,647853
3057,4,1,575364
2811,3,1,521625
1186,4,3,268155
944,1,1,177883
2098,3,2,405545
2218,3,2,419302
2770,3,3,519097
3105,3,1,574597
1255,2,2,245135
2399,3,3,451825
803,2,1,169943
810,2,1,164410
3922,3,3,686071
530,2,1,124826
2701,3,2,501213
1802,2,2,345302
1252,3,1,250847
2476,3,3,441600
3164,3,3,574566
3406,4,1,622603
1201,3,3,262383
1001,3,3,228054
1405,2,2,278846
3134,4,2,560244
2560,3,1,448655
1490,2,2,279378
2273,3,1,417759
1145,2,1,222165
1242,3,2,267976
1650,4,2,347366
988,2,2,206800
1468,3,2,300871
3221,3,1,585283
2387,3,3,457650
2327,4,2,474030
3313,3,1,599447
1877,4,2,400660
3675,3,1,664833
2157,3,2,402909
1886,4,3,391594
2454,3,1,467360
2645,3,3,479101
3932,3,2,672671
3110,3,2,580418
3635,3,3,622091
1010,3,3,239409
2225,3,3,420221
1370,3,1,265018
1477,3,1,300430
1568,2,2,285554
2542,3,3,479404
2890,4,3,542248
859,1,1,165515
3105,3,1,533700
1715,2,1,320085
2781,3,1,485565
3709,3,2,637797
3585,3,1,627666
3066,3,3,571536
717,1,1,136938
3116,3,1,571141
2250,3,1,415515
2753,3,2,517503
1089,3,1,228568
2788,3,3,493957
1955,2,2,352157
695,1,1,140198
1035,3,2,234497
3862,4,2,679298
1088,4,2,250346
2426,3,1,440527
3499,3,2,607570
521,2,1,131269
1655,2,2,306419
1102,4,1,268682
838,2,1,178570
2169,3,3,422490
2643,3,1,456147
3906,3,3,687387
794,1,1,145454
1021,4,2,241048
3365,3,2,606096
2834,3,2,514470
1751,2,1,303858
3540,3,2,604062
3884,3,1,655310
874,2,1,173167
2733,3,3,492627
3556,4,2,676482
579,2,2,136944
1343,4,3,319514
1179,3,3,264861
2642,3,1,459984
1100,4,2,271938
1071,1,1,197050
2604,4,2,489518
3553,4,3,641051
2168,4,3,430397
2532,3,3,479166
3304,4,1,618330
3442,3,2,579985
2928,3,3,514674
1660,2,2,296336
871,1,1,162750
1115,2,2,215490
3752,3,2,663550
3101,3,2,573526
1226,2,1,243485
3867,3,2,674651
3800,3,3,664406
2848,3,3,515214
3805,3,2,650935
3837,3,3,654768
1624,3,3,330355
523,1,1,108534
1409,2,2,278173
762,2,2,175450
1485,4,3,331620
653,2,1,149797
2383,3,3,436230
3393,4,3,615497
2144,3,2,421927
1263,4,3,280657
3492,3,1,585394
2378,4,3,484077
3672,4,3,678333
2304,3,2,443352
509,2,2,123254
2526,3,1,450663
1167,2,2,229651
2253,4,3,462386
3277,3,1,593049
2179,4,3,433357
3269,3,3,563651
3015,3,2,519652
1076,1,1,192121
1435,4,2,299578
1149,3,1,248084
2557,3,3,489872
502,1,1,104964
3486,4,1,647165
819,2,1,176129
2943,3,2,552639
1424,2,1,273127
3954,3,1,697258
3423,4,2,620772
3205,4,2,614250
3409,4,2,631445
3912,3,3,710688
863,2,1,180934
1805,3,3,372574
2925,3,1,521108
690,1,1,136106
1762,2,1,314795
848,2,2,186054
2902,4,1,538145
1941,4,3,416064
2153,3,3,419434
2565,4,3,486778
2113,3,2,414682
2847,3,3,503625
546,2,1,133281
2415,4,1,474571
2717,4,1,511604
1125,4,2,278649
3484,3,3,625551
3975,3,2,669188
3112,3,1,541109
2866,4,3,524123
842,2,2,177112
2850,4,2,526458
657,1,1,127670
782,2,2,174920
737,2,1,153104
2265,4,1,457878
3510,3,1,637096
2301,3,2,430616
1624,2,1,298625
2627,3,1,469759
887,2,1,184129
2816,3,3,504242
1077,2,2,212733
2611,3,1,459028
2634,4,1,498330
3942,4,2,674342
1139,4,2,281769
2901,3,1,531447
847,1,1,164056
3552,4,2,640524
2210,4,2,435968
3190,3,1,551403
2893,3,1,536118
2722,3,2,499423
1113,2,1,212529
1274,2,2,241332
795,2,2,175486
1204,4,1,285205
3866,3,3,690337
2242,4,2,451964
3665,3,1,670301
3992,3,1,672527
3342,3,1,586314
3966,3,2,670581
2683,4,3,540915
2357,3,2,436179
3113,3,2,559376
721,1,1,132584
3123,3,2,582909
3971,3,2,671370
2234,3,1,418625
1470,4,1,308853
2859,3,1,519843
2219,3,3,420843
3278,4,2,620012
1073,3,3,245779
957,2,2,202284
813,2,1,180495
3278,3,1,594596
2899,3,3,520874
550,2,2,139606
1384,2,1,248736
860,2,1,177410
726,1,1,140840
2278,4,1,446813
1855,2,1,338767
1599,2,1,287029
3229,3,3,557923
713,2,1,159554
1274,2,2,252524
844,1,1,156458
3866,3,2,698310
3049,3,3,558763
2573,3,1,471093
2579,3,2,456596
500,2,2,127270
2728,4,1,517033
1882,3,3,367239
2668,4,3,516126
3338,3,2,582824
1888,3,2,371129
3047,3,3,561514
3406,4,2,621650
3296,4,2,632294
2100,3,2,410343
3014,4,3,550006
1324,4,2,309648
1267,3,2,271814
2531,4,1,498736
3693,4,1,689200
2682,3,3,488619
920,1,1,173074
1801,2,1,318374
2353,4,2,443701
3195,3,1,572644
795,2,2,170119
754,2,1,158451
784,2,2,179592
1160,3,2,253255
3566,4,2,637154
3179,3,3,576236
2888,3,3,537144
513,1,1,105602
1716,2,1,301921
2652,3,3,507198
2635,4,1,508445
1808,3,3,357969
3490,3,1,635021
1191,2,1,231990
3739,3,2,665672
2053,3,3,416674
2303,3,1,423408
602,2,2,145616
578,1,1,117723
2955,3,2,525298
3120,3,3,552021
2328,3,3,448656
1588,3,2,314601
2199,3,1,421261
2466,3,2,453941
653,2,1,148115
1112,3,2,251704
1614,4,2,347840
663,2,2,158201
2950,3,3,536338
2420,4,1,441034
1957,2,2,367910
3325,3,1,579336
1057,1,1,189003
3765,3,2,656203
3370,4,2,604090
3950,3,2,700849
1217,3,2,253934
2069,4,2,410153
3918,4,3,677470
777,2,2,180169
1237,4,1,271946
2643,3,3,502827
826,2,1,180387
1041,3,1,218692
2337,4,1,452183
1057,3,3,241495
639,2,1,145795
871,2,1,173929
3878,4,3,689360
1847,3,2,349103
3444,4,2,628734
2258,3,1,412564
1899,3,2,363874
3485,4,3,631520
767,2,2,170053
2765,3,2,485719
1481,3,3,291909
2325,4,1,467920
3892,3,2,677104
3826,3,2,661569
3998,3,2,702680
3715,4,2,656016
1736,2,1,306392
2011,3,2,387175
1487,2,2,277598
3730,3,1,643331
2946,3,3,541185
2867,3,2,532704
1350,2,2,262198
684,1,1,137352
3261,3,1,563978
2531,4,1,504936
1199,1,1,217280
3000,3,2,531596
913,2,2,193993
1539,3,1,307104
1708,2,2,327450
1416,2,1,277162
3202,3,3,574300
1213,4,1,286323
3156,3,1,542420
2817,3,3,516804
3799,3,3,680560
2721,3,3,512796
3823,3,2,672889
807,2,2,173571
2182,3,1,420396
3561,3,2,641089
982,2,2,202208
3515,3,2,638424
2494,3,3,487399
3617,3,2,619405
728,2,2,168526
547,2,2,139097
2257,3,2,415834
2788,4,2,554874
2903,3,1,504327
3152,3,2,540877
991,1,1,178338
2126,3,2,410071
2426,3,3,470596
1133,1,1,203819
1830,2,2,347188
3159,3,3,569670
1450,2,2,283508
1748,3,2,347470
2520,3,1,456977
3141,4,2,597899
2088,3,3,389895
3162,3,2,542289
1414,4,2,313014
1810,4,3,384039
2404,4,1,443028
1292,2,2,251106
2457,3,3,450849
3152,3,2,544012
1100,1,1,197746
2345,3,3,451562
554,2,1,130890
3502,3,3,652502
3469,3,3,597759
3874,4,1,671860
2959,4,3,556503
1672,2,1,308731
1451,2,1,266534
1668,4,2,358634
1793,4,3,377757
838,2,2,182740
3059,3,2,522888
1105,3,2,252265
2657,3,1,472460
2469,3,3,472902
673,1,1,132043
1071,2,2,226317
2277,3,3,441495
3772,4,1,691363
1567,2,2,283746
916,2,2,194818
1128,3,3,247203
2848,4,1,529319
2864,4,3,545703
3903,3,2,656168
623,1,1,126685
1073,4,3,270607
1126,1,1,205942
2276,4,2,447208
3546,3,3,626526
2183,3,2,417839
1691,3,3,328404
3442,3,3,607345
2008,3,2,391968
1222,2,1,236564
3482,3,3,648401
820,2,2,176306
571,2,1,132291
1565,2,2,307230
2364,3,3,461232
2917,3,3,531644
2664,3,3,494712
748,2,2,166652
1873,2,2,343869
3784,3,3,655553
1877,3,2,371596
2507,3,2,460291
2523,3,1,473922
1649,2,2,316630
3889,4,1,693633
1316,2,2,258874
932,2,2,201698
1884,2,2,342734
3364,4,3,605713
2967,3,3,554250
2894,3,3,525152
1573,4,2,353204
2591,3,2,465916
987,2,2,204972
699,2,2,159112
2040,3,3,390972
1923,4,3,392766
2204,3,3,402923
988,2,1,197457
755,1,1,137129
2112,3,1,397139
614,1,1,123378
1512,3,2,298157
3465,4,3,642925
1966,2,2,359166
3146,3,2,566941
3634,3,2,620079
1746,3,2,331296
1396,2,1,266896
1529,2,2,287103
3242,3,2,583053
1422,2,1,260431
1417,3,2,288571
1198,2,2,245644
3354,4,2,609886
2477,3,2,437682
993,2,1,200263
2361,3,3,435675
2610,3,3,495414
3002,4,3,581279
1107,3,1,232601
2322,3,2,441333
1976,3,2,379930
2536,3,3,471197
2994,3,1,558466
3948,3,2,676955
1119,2,1,218031
1828,4,1,365576
1498,3,1,288938
1699,3,3,338508
679,1,1,135028
2684,3,3,510559
2067,3,2,384222
850,1,1,163156
2477,3,1,468666
2137,3,3,411007
2838,3,2,537646
1274,2,1,238479
1844,3,3,354528
2537,3,2,491342
902,2,1,195593
3544,4,2,672742
2264,3,1,409185
2863,3,2,531932
2442,3,3,468621
1542,2,2,296762
1743,4,3,362708
2530,4,1,480160
791,2,2,165395
919,1,1,161449
2306,4,2,434998
2704,4,3,534049
2079,4,3,439116
2045,3,1,389180
658,2,2,153940
3363,3,3,618585
2522,3,3,478588
1877,4,3,400258
626,2,2,151460
3508,3,3,631394
2683,3,1,484471
2136,3,1,395129
2941,4,3,536216
2580,4,3,478864
1710,2,1,298134
2792,3,1,507713
1787,2,2,340008
3535,3,1,599347
3862,3,2,661407
1238,2,2,240098
3485,4,1,655925
931,2,1,188389
905,2,2,184519
2495,4,2,459871
1148,2,2,232568
2272,3,2,419421
862,2,2,195952
3764,4,2,671638
1245,3,3,260544
2710,3,1,474079
3415,3,1,583404
1022,4,1,234907
2672,3,1,482241
1564,3,1,312961
3230,3,2,583979
3665,4,1,660560
953,2,1,197440
2130,4,2,422482
3242,3,1,553941
1000,2,2,205886
857,2,1,171653
2763,3,1,493545
1887,2,2,360174
2807,3,2,521217
1495,2,1,285142
717,2,1,156356
3004,3,2,529986
2649,3,3,485928
3793,3,1,636491
3483,3,2,599289
3157,3,2,569726
2889,3,1,515035
1401,2,2,265790
1081,1,1,200339
3343,3,2,580592
3241,3,2,564972
1541,3,1,293047
1479,2,1,285614
980,1,1,176451
641,2,1,146624
1102,1,1,204228
3680,3,1,648622
1804,4,3,384839
3501,4,3,625843
1470,2,1,271654
1027,2,2,210571
3123,3,3,559743
1060,2,1,208847
2589,3,2,497254
3309,3,3,577107
1143,3,3,258309
1752,2,2,312850
2225,3,2,439348
2811,3,2,495287
3022,3,3,551827
1862,2,2,331830
1093,1,1,190407
2407,3,1,426905
859,2,1,185197
3368,4,1,614462
2063,4,3,413466
1340,3,3,288450
2510,3,1,467892
2698,3,1,478377
3490,3,3,627019
1885,3,3,381953
1733,3,1,355399
2835,3,1,513463
1391,3,1,276201
2324,4,1,443851
1050,4,3,248892
1516,2,2,291012
2350,3,3,426025
854,1,1,156501
2753,3,1,498117
3635,3,3,638364
2013,3,2,384284
2056,4,3,410180
1455,4,2,334390
665,2,2,153282
2882,3,1,492548
3361,4,3,616090
1318,4,1,296697
1258,2,2,254844
3861,3,1,658084
643,1,1,122472
2878,3,3,527684
3356,3,3,598052
3406,3,3,627046
2078,3,3,394134
2361,3,2,435814
2924,4,3,575210
988,1,1,183951
3213,4,2,574113
3547,3,1,640442
3164,4,3,579983
658,2,2,154076
955,2,1,195175
3186,3,2,567045
1806,4,3,363679
2592,4,3,494789
3532,3,2,634776
2311,3,1,442420
3572,3,3,646800
610,2,2,140264
1839,4,1,362143
510,1,1,108188
961,2,2,193218
2198,3,1,413413
2283,4,1,457493
2525,3,2,459530
1776,4,3,382186
2329,3,3,444670
1854,3,2,356085
522,2,2,135098
1995,2,2,351884
3585,3,1,603546
3668,3,3,648919
3317,3,3,588326
2271,3,2,415601
732,1,1,143189
1491,4,3,324970
3883,4,3,681975
1172,4,1,276949
2526,3,1,459291
1886,3,2,384121
1932,3,1,350757
1403,3,3,305106
2940,4,2,532714
502,2,2,124502
1319,3,1,281287
2278,4,2,437848
3530,4,3,634487
2674,3,3,496122
1438,2,2,272758
639,1,1,124256
1260,4,2,293522
1130,1,1,211729
2991,4,3,560123
987,1,1,184935
3183,3,3,578064
595,2,2,139568
1501,3,3,299342
805,2,2,170687
3308,3,3,615735
1842,3,2,361607
2279,3,3,443385
3743,3,3,652338
1842,3,3,368925
3990,3,3,692274
3164,3,1,570962
3700,4,2,684794
1878,4,2,389882
2606,4,3,484745
2427,3,2,451784
1572,2,2,297522
873,2,1,180321
2739,3,2,503978
584,2,2,138548
2582,3,2,496505
2765,4,2,544133
2915,3,3,545989
1422,3,2,296563
890,2,2,199546
2972,3,3,524916
522,2,1,121051
1273,2,2,247030
2048,4,2,397742
2433,3,3,461712
1292,2,2,251336
2776,3,3,503680
1595,3,1,316775
3372,3,2,624689
1424,4,2,316018
2992,3,3,541657
3448,3,3,623656
3651,3,1,659354
2513,4,2,486720
2433,4,2,459242
825,2,1,183401
794,2,1,172659
2113,3,3,398974
1880,2,1,347343
3446,3,2,632905
1191,1,1,215220
1348,4,1,295438
3086,3,3,558649
2344,3,1,436537
2709,3,3,492684
3636,3,1,660423
1425,2,2,266949
2258,3,2,436663
1252,2,2,251216
783,2,2,175508
2556,3,2,454319
1964,2,2,368016
3629,4,1,650713
867,2,2,191162
780,2,2,167724
2901,3,2,512996
1491,2,1,267201
2608,3,2,475063
2811,3,1,513496
2555,3,1,451368
2728,4,3,512738
2865,3,1,510638
561,2,1,132099
1847,2,1,334788
1400,2,2,275164
1413,2,2,276130
1998,2,1,361510
1388,3,2,282608
2536,3,3,474794
1229,2,2,239948
1623,2,2,299271
3921,4,2,671836
3725,4,1,675777
558,2,1,126506
3990,4,2,700086
1401,3,3,295656
1509,4,2,318327
2036,3,1,377843
869,2,2,188561
1422,2,1,262665
862,2,2,194742
2010,3,3,384078
1926,3,1,361775
661,2,2,155151
2450,3,1,470353
1956,3,1,385966
3670,3,1,631994
2343,3,2,431561
3522,3,2,617548
714,2,2,155684
3213,3,3,572601
2387,3,2,424463
3271,3,2,582796
644,1,1,123111
946,1,1,174600
2311,3,3,418308
3003,3,1,529267
2263,3,3,423650
2594,3,1,483658
3380,3,2,574758
3715,3,1,640755
646,2,2,145206
2348,3,1,423119
3533,4,3,637863
2996,3,1,556565
824,1,1,158948
3239,3,2,590754
3364,4,3,650719
1375,2,1,253246
1176,3,1,237794
3460,3,2,624138
3911,3,3,714986
1677,2,2,304100
3772,4,1,661574
2545,3,2,455935
1168,3,3,254148
3766,3,2,691839
1846,2,2,323730
1883,3,2,360056
1253,3,1,263197
1121,1,1,204919
2141,3,2,395113
2670,4,3,486720
3738,4,1,679159
612,2,1,145795
2860,3,1,497077
1717,4,1,359526
2246,3,2,432232
3834,3,2,672562
3789,4,2,712399
2087,4,3,417112
2540,3,3,468714
3442,4,2,612726
2671,3,2,464497
3176,4,2,568168
2155,3,2,401393
3727,4,2,671477
1276,2,1,249811
1169,4,3,275629
1973,4,3,413939
1771,2,1,331911
3481,3,1,609713
1210,2,2,238560
1058,2,2,216042
1152,2,2,233654
2542,3,2,452172
2420,4,1,470601
1150,4,3,276672
3766,4,3,718395
1756,2,2,339228
3284,3,1,607333
1678,2,2,300224
1293,3,3,290304
3281,3,2,569050
3202,3,3,573823
2344,4,2,470372
577,2,2,148954
1639,3,1,330144
2477,4,2,487407
3222,3,2,604271
3479,3,2,635784
2570,3,1,461959
3368,3,2,627570
1894,4,2,404778
2601,3,3,480708
1975,2,1,346727
2849,3,2,515590
578,2,2,133904
3900,3,2,682213
3013,4,2,549150
3665,3,1,652028
2641,4,3,531463
2012,3,2,379473
3424,4,1,639482
3104,4,3,561969
742,2,2,170198
3806,3,2,674765
3006,3,1,532898
3326,4,3,614540
2995,3,3,539019
1093,3,2,233310
2603,3,2,484359
1982,2,2,350762
2692,3,2,510330
1674,4,3,357468
3452,4,2,639888
2520,3,3,466122
3854,3,1,692713
1748,3,3,352312
927,2,2,197420
2487,4,3,462427
1829,3,3,365142
3988,3,3,678597
1405,2,2,262269
1968,4,2,405508
3493,3,3,609334
2009,3,2,399597
2890,3,2,506386
3596,3,3,620916
3573,4,2,670289
1711,2,2,308653
3043,3,3,560576
951,2,1,184862
1827,3,1,350996
947,2,2,194564
2256,4,1,448097
2584,3,2,458730
2169,3,3,433251
3069,4,3,577932
3246,3,1,602590
1930,4,2,406072
876,2,1,186931
2942,3,3,539484
3088,3,3,535972
2791,3,3,509681
3713,3,2,679868
972,2,2,194746
3580,4,1,640272
3606,3,3,617325
2278,3,1,400537
3957,3,1,682635
578,2,2,134420
2000,2,2,366314
1647,3,2,332188
3254,3,2,603064
3888,3,1,686159
1220,3,3,277415
2397,3,1,463763
1214,3,1,263515
2571,3,2,468207
527,2,2,125618
774,1,1,144761
2816,3,3,497096
3053,3,2,570235
3657,4,3,690728
892,2,2,192906
1503,2,2,271930
2338,3,1,435443
1121,4,3,262005
653,2,1,149488
2744,3,1,474884
1269,3,1,265218
2529,3,3,467238
2449,3,2,442846
1170,4,2,269802
1592,2,2,296776
3353,3,3,605597
2643,3,2,488729
1228,4,1,273769
3128,3,1,548966
3149,4,1,596944
1929,3,2,368131
2559,3,3,494223
1214,2,2,249428
2846,3,2,518625
814,2,1,180277
3718,4,1,687453
1285,4,1,272512
1500,3,2,311670
2820,4,2,556860
2866,3,1,513037
2500,3,3,467592
854,2,2,173802
1264,4,2,289546
2657,3,1,483705
3247,3,2,567985
1306,4,2,280680
3386,4,1,614551
971,2,1,192498
3957,3,2,684064
3873,3,1,682934
3953,3,1,695209
2977,3,2,545545
927,2,2,204001
2927,3,3,516463
3564,3,3,611151
3142,3,3,576401
3880,4,1,723959
3517,4,2,634605
2626,3,1,479367
3045,3,1,565611
3383,3,3,608571
2086,3,3,403463
2519,3,3,457917
1788,3,3,361137
2796,4,1,532963
3526,3,2,635163
2431,4,1,487010
3740,4,3,663964
2347,4,3,462719
637,2,2,146418
2404,3,3,447638
850,2,2,175022
819,2,1,174192
2462,3,2,475031
3746,3,1,655811
1869,3,2,362548
1774,2,2,336840
2984,3,3,526581
2313,3,3,450621
1636,2,2,313524
2325,3,3,439011
2345,4,2,471128
1330,4,3,303646
3659,3,3,633380
3344,3,2,594491
3397,3,2,600393
2162,4,2,436238
3115,3,2,568699
1196,2,2,230286
3673,4,2,657025
1815,3,2,350811
890,2,1,185319
1230,2,2,247782
2341,4,2,453997
541,2,2,137233
1070,3,2,231230
3538,3,1,609728
1784,3,3,344827
2499,3,3,445173
2362,3,2,453545
2644,4,3,488879
3900,3,2,671657
1368,2,2,269246
554,1,1,117891
3404,3,1,582862
1175,3,1,248022
2434,3,2,460366
3748,3,1,644874
1160,3,3,256092
1566,4,3,351813
1596,2,1,295684
2808,3,3,512217
2054,4,1,414549
1449,2,2,279375
2781,3,2,488096
2785,3,2,521320
1367,2,2,264696
2457,3,2,454572
2434,4,2,483408
2315,4,1,471643
1453,3,3,317777
701,2,2,166962
2592,3,2,470566
2783,3,1,524752
2479,3,3,446240
2185,3,2,404543
1013,3,2,224331
769,2,2,179073
2362,4,2,437000
3895,3,1,707723
1436,3,3,311840
2314,3,2,428576
2054,3,1,383655
3083,3,3,554518
3251,3,3,578919
3502,4,1,633851
1667,4,2,362672
1821,3,1,343606
2623,3,1,459738
3211,3,2,556846
1495,3,2,290188
1864,3,2,355852
3301,3,3,604368
985,2,2,197503
573,2,2,141923
2865,3,1,519661
783,2,2,178326
2951,3,1,531348
1383,3,3,296058
937,2,2,200196
1538,4,1,325039
1694,3,3,334279
3059,3,2,561630
2213,3,1,402879
1297,2,1,246182
2087,3,1,387768
3647,3,1,623104
2722,4,2,520060
3759,3,2,673973
1810,3,2,345100
2270,3,3,441006
1096,3,2,236087
2412,3,3,454521
1484,4,2,332634
3876,4,3,721613
2122,3,1,388906
3576,3,3,664854
2879,3,3,530052
1291,2,2,253084
1558,2,1,301820
2805,3,3,499089
2321,3,2,450302
1212,3,2,258087
3921,3,2,712639
2431,3,1,424538
3762,4,1,679253
2842,3,1,513030
2166,3,1,395024
3337,4,2,593789
3157,3,1,571239
3552,3,3,649761
2971,3,2,554273
2193,3,1,405178
1036,3,2,225155
631,2,2,148055
1964,2,2,360448
673,2,2,156844
3727,4,2,667651
2136,3,2,403389
2351,3,2,434618
1969,4,2,399351
1371,2,1,253408
2393,3,3,457052
1593,3,2,305197
594,2,2,143430
3195,3,1,575601
2711,3,1,492987
3483,4,1,649058
2208,3,2,403967
2458,3,2,445087
3999,4,3,721643
3712,4,3,683739
3228,3,1,579689
3816,3,3,692157
1116,2,2,224054
844,2,2,191200
794,2,1,177991
3083,4,1,549295
905,1,1,170001
1429,2,2,279743
3168,3,1,558144
1208,2,1,230497
2874,3,3,517281
2232,3,1,408539
2298,4,3,465768
1978,2,2,370468
3511,4,2,627297
2624,3,3,496692
3465,3,2,635852
1992,3,1,367225
957,1,1,179736
608,2,2,148468
3140,4,3,586617
2553,3,3,458655
2590,4,3,494677
1540,2,1,278278
2627,3,2,468975
2535,3,3,474378
2718,3,1,501442
1168,1,1,200859
3088,3,1,568729
2147,3,3,410824
2872,3,3,521875
2156,3,1,424319
1460,2,1,274240
1737,3,2,340387
1808,4,1,348619
1876,2,2,355112
2525,3,2,446384
3875,4,2,684415
2167,3,2,404011
1794,2,2,319642
725,2,2,166409
719,1,1,138615
3831,3,2,670063
2458,3,1,436381
3349,3,2,587489
1790,2,2,335898
885,2,2,186657
2233,3,1,424897
2845,4,1,538002
3223,3,2,592223
949,1,1,180002
1795,4,3,370337
860,2,2,188762
3476,4,1,630564
1126,4,3,285828
2175,3,1,393680
3224,3,2,584971
1855,3,1,339708
2903,3,3,532994
1380,2,1,253789
2951,3,2,518615
3512,3,3,639354
1153,2,1,225394
3305,3,2,571523
2893,3,2,533041
3169,4,2,571910
2998,3,1,551080
3945,3,1,690750
3861,3,3,706302
2265,3,3,435306
3105,3,2,569587
2740,3,3,517857
1842,2,2,333476
3082,4,3,557289
3684,3,1,664095
3619,3,3,640021
729,2,1,159223
2741,3,3,507063
914,2,2,199252
876,1,1,154470
1488,4,2,310142
3942,3,3,693525
3371,3,2,611645
3137,3,1,542913
3477,3,3,618351
3121,4,1,594845
2802,3,1,503363
2160,3,2,415498
1190,1,1,214272
3118,3,3,552812
2370,3,2,455462
1509,2,2,280377
3515,3,3,655672
3471,4,2,627827
3892,3,1,679902
2563,3,3,485171
2454,3,3,447336
3155,3,2,574814
1480,3,3,314120
3754,3,3,656052
957,1,1,170846
2340,3,2,453646
2523,3,3,486078
1582,4,2,338936
2991,3,2,541688
767,2,2,177852
3401,3,2,600110
1620,2,2,303484
878,2,2,187034
2155,4,1,439015
2895,3,2,541428
3516,3,2,642005
3106,4,2,591446
3000,3,3,567132
3275,4,1,628212
2880,3,2,534546
3822,3,3,697875
1475,3,1,296804
2290,3,2,424987
1978,2,2,354694
2423,4,1,455946
2059,3,3,398709
1507,4,1,305769
2890,3,2,517238
644,2,2,147062
1353,2,1,258993
1686,3,2,335676
1888,3,3,377860
1053,3,3,232932
1311,4,1,299438
1730,2,1,301008
1032,2,2,218786
3090,3,3,555660
914,2,2,191514
660,1,1,123222
1699,3,3,346234
2193,3,2,423411
1737,4,2,355367
1022,2,2,217572
2286,3,2,431953
3843,3,3,688041
2331,3,3,460824
2328,3,1,413505
1750,2,2,333980
2557,4,3,488391
3301,3,1,569349
2345,3,1,429951
3873,3,2,710949
2686,4,1,486702
1981,4,2,421445
1287,2,2,251795
2240,3,2,417643
1318,3,2,276457
1770,3,1,352343
2467,4,3,501919
3931,3,2,668902
3708,3,2,663337
2281,3,3,438581
2216,3,3,434424
925,2,2,190481
1792,3,2,346967
1137,4,1,252905
2967,4,3,553486
3411,3,3,598467
2953,4,1,547048
1444,2,2,279748
980,2,2,208868
3940,4,3,725055
2386,4,1,444883
2807,3,3,501563
2242,3,1,427135
2252,3,3,432329
1930,2,2,366366
1693,4,2,352790
1676,3,3,340072
3641,3,2,663303
3887,3,2,697893
1867,4,2,369466
1553,3,2,326262
960,2,2,191814
3107,3,2,560626
1077,4,2,260485
2599,3,3,465932
946,2,2,197688
1410,2,2,274710
2422,3,1,435524
641,1,1,126619
1743,2,2,311686
2008,3,1,385195
703,2,2,156324
3564,3,2,622049
2677,3,2,481894
2649,3,1,494662
2405,3,3,456025
3248,3,3,585663
985,1,1,179659
1119,3,3,252360
1625,3,3,317809
3096,3,1,553417
3023,3,3,568438
3839,3,2,669486
2879,3,2,547728
1660,3,3,344714
535,2,2,132796
3976,3,3,678765
2496,4,3,480683
2741,3,2,511324
2457,3,3,459771
3205,3,3,554170
2357,3,1,422808
3268,3,1,566493
1151,2,2,236236
506,2,2,134478
1011,2,2,208553
3910,3,2,660376
3816,3,1,641928
1920,3,3,380655
3105,3,2,537918
629,2,1,147008
1110,3,2,251786
2638,3,2,495674
2561,3,1,476745
1288,3,3,278488
875,2,2,187161
2041,3,3,383131
1807,2,2,341847
1010,2,2,203884
2217,3,2,430312
3874,4,3,698483
3528,3,1,626478
3949,3,1,693892
3510,3,2,641003
2660,3,3,507700
901,2,1,185161
2460,3,3,443265
2487,3,1,462814
3073,3,1,546375
855,1,1,164431
1700,2,2,331962
1853,3,3,368475
2519,4,2,479504
673,1,1,128163
542,2,2,131396
988,1,1,181937
3487,3,2,642793
2647,4,2,492490
2886,3,1,537692
998,2,2,210310
3967,3,1,661146
691,2,2,152021
2948,3,3,552560
2640,4,2,494562
2291,3,1,441819
1318,2,2,265596
3604,4,1,678605
576,2,1,134726
3939,3,2,684480
2464,4,1,478724
3664,4,3,642756
1321,2,1,253936
3433,3,2,605201
3769,4,2,700118
2932,3,1,532500
1832,4,2,375638
655,2,2,157832
1921,3,2,382423
1925,3,2,355331
2473,3,2,477124
1131,1,1,206622
3037,3,1,559055
3017,3,3,544355
735,2,2,163955
2129,3,3,416050
3511,3,1,597279
3682,3,3,671372
1889,3,3,365378
546,2,2,133154
1338,4,1,280803
2644,3,1,466648
881,2,2,196613
1422,2,1,275669
3378,3,1,577833
3550,3,1,626335
1403,4,1,304682
834,1,1,148465
2981,3,2,552316
3849,3,2,693878
1579,2,2,301468
2986,3,1,541736
3189,4,2,564478
2500,3,3,471025
1995,2,2,374016
1661,4,1,346043
1158,3,1,258239
1314,2,1,256220
2359,4,2,460587
1734,3,2,346188
1091,1,1,189725
1028,2,2,210308
3314,3,2,607432
2092,3,3,393489
1527,3,1,316241
1959,2,2,358298
2615,3,1,488723
1480,4,3,334559
2761,3,2,491135
2654,4,3,505879
1742,2,2,336808
1512,4,2,338460
3284,3,2,610668
1999,2,2,368702
3300,3,2,598555
2230,4,1,437627
986,2,1,210306
991,2,2,195134
